Temparature,Humidity,Moisture,Soil Type,Crop Type,Nitrogen,Potassium,Phosphorous,Fertilizer Name,Production (tonnes)
9.535586,80.73113,27.78,Loamy,grapes,32,197,138,,3041000
13.42989,80.06634,28.56,Loamy,grapes,11,204,124,,3041000
9.851243,80.22632,27.37,Loamy,grapes,23,200,138,,3041000
24.97256,82.72829,26.68,Loamy,grapes,40,201,143,,3041000
27.23708,82.94573,28.17,Loamy,grapes,6,202,142,,3041000
18.70679,83.47953,26.64,Loamy,grapes,37,195,124,,3041000
9.949929,82.55139,26.4,Loamy,grapes,35,204,134,,3041000
26.4733,80.92254,21.46,Sandy,watermelon,119,51,25,,2495000
25.1878,83.44622,18.75,Sandy,watermelon,119,55,19,,2495000
25.29955,81.77528,22.82,Sandy,watermelon,105,50,30,,2495000
24.74631,88.30866,23.18,Sandy,watermelon,114,50,8,,2495000
26.58741,81.32563,16.75,Sandy,watermelon,93,52,22,,2495000
24.53443,88.98927,19.65,Sandy,watermelon,80,55,26,,2495000
26.07138,88.72857,23.12,Sandy,watermelon,85,45,27,,2495000
25.96534,89.77077,23.79,Sandy,watermelon,85,53,22,,2495000
26.22338,85.34866,21.84,Sandy,watermelon,82,45,22,,2495000
24.41312,89.81574,17.63,Sandy,watermelon,118,54,13,,2495000
26.49195,80.04678,23.09,Sandy,watermelon,83,53,25,,2495000
24.04356,84.18407,21.52,Sandy,watermelon,86,47,15,,2495000
25.54217,83.31883,23.03,Sandy,watermelon,101,47,10,,2495000
26.74551,83.91959,16.32,Sandy,watermelon,119,50,9,,2495000
25.71314,80.22973,17.24,Sandy,watermelon,104,46,17,,2495000
25.76484,84.1727,17.69,Sandy,watermelon,95,51,12,,2495000
26.7949,89.64815,23.1,Sandy,watermelon,102,52,14,,2495000
24.90046,89.73524,22.98,Sandy,watermelon,109,55,21,,2495000
26.80751,88.22875,23.52,Sandy,watermelon,81,50,18,,2495000
25.11189,80.02621,17.68,Sandy,watermelon,103,51,17,,2495000
26.21488,87.6884,23.86,Sandy,watermelon,105,50,14,,2495000
24.91032,86.9719,19.79,Sandy,watermelon,97,52,8,,2495000
25.79449,84.26831,22.58,Sandy,watermelon,120,49,19,,2495000
25.26931,87.55055,16.05,Sandy,watermelon,95,55,16,,2495000
25.76403,87.59311,18.42,Sandy,watermelon,83,52,29,,2495000
25.85484,89.13164,18.74,Sandy,watermelon,83,45,9,,2495000
24.33528,81.4403,19.33,Sandy,watermelon,91,50,21,,2495000
25.37601,80.99314,22.89,Sandy,watermelon,116,54,5,,2495000
24.86095,85.05319,22.12,Sandy,watermelon,112,54,28,,2495000
24.71885,88.94568,19.38,Sandy,watermelon,88,51,29,,2495000
24.21496,84.20577,19.2,Sandy,watermelon,118,45,15,,2495000
25.81692,82.04326,21.93,Sandy,watermelon,92,48,21,,2495000
24.47019,84.1639,22.91,Sandy,watermelon,106,45,14,,2495000
24.13079,84.84495,20.48,Sandy,watermelon,99,47,5,,2495000
26.17935,86.52258,19.77,Sandy,watermelon,98,51,8,,2495000
26.17669,86.72952,21.33,Sandy,watermelon,108,46,22,,2495000
26.03868,84.63784,17.76,Sandy,watermelon,119,55,7,,2495000
26.53259,82.39054,21.72,Sandy,watermelon,117,48,27,,2495000
26.81939,87.82746,18.42,Sandy,watermelon,109,53,10,,2495000
25.50406,81.40297,19.39,Sandy,watermelon,80,46,16,,2495000
26.20234,80.38266,22.59,Sandy,watermelon,100,52,18,,2495000
25.13736,89.28273,17.41,Sandy,watermelon,91,53,7,,2495000
25.9203,83.47203,16.84,Sandy,watermelon,86,53,6,,2495000
26.66346,89.98405,22.96,Sandy,watermelon,107,52,5,,2495000
24.06731,81.64075,20.7,Sandy,watermelon,103,49,16,,2495000
24.67742,82.75411,22.82,Sandy,watermelon,101,48,20,,2495000
26.1144,87.64081,23.39,Sandy,watermelon,85,47,25,,2495000
26.8153,87.65694,22.3,Sandy,watermelon,84,51,7,,2495000
25.15623,80.27525,22.2,Sandy,watermelon,102,54,28,,2495000
25.28014,83.15394,19.72,Sandy,watermelon,98,52,25,,2495000
26.22006,80.90127,19.63,Sandy,watermelon,97,50,25,,2495000
24.92093,80.61751,20.22,Sandy,watermelon,90,45,16,,2495000
26.21668,81.01009,21.86,Sandy,watermelon,95,46,12,,2495000
26.81384,87.21987,20.68,Sandy,watermelon,82,49,23,,2495000
24.31335,87.47409,19.24,Sandy,watermelon,82,51,25,,2495000
24.29105,88.04541,20.5,Sandy,watermelon,110,46,28,,2495000
24.42999,86.33905,19.43,Sandy,watermelon,118,51,21,,2495000
25.66576,88.69842,21.69,Sandy,watermelon,120,45,20,,2495000
25.07804,83.4623,22.56,Sandy,watermelon,91,52,7,,2495000
24.88911,85.87059,20.68,Sandy,watermelon,81,55,6,,2495000
25.42901,82.91482,22.54,Sandy,watermelon,101,54,13,,2495000
24.37118,87.12691,17.86,Sandy,watermelon,101,55,17,,2495000
26.49306,88.59143,18.43,Sandy,watermelon,111,53,6,,2495000
25.83203,89.00482,18.1,Sandy,watermelon,107,49,10,,2495000
24.41593,89.39656,16.13,Sandy,watermelon,115,46,11,,2495000
24.3719,81.25148,17.68,Sandy,watermelon,84,52,25,,2495000
24.24782,83.03688,21.91,Sandy,watermelon,120,47,7,,2495000
24.64458,85.49938,19.32,Sandy,watermelon,91,46,12,,2495000
24.89681,86.10783,21.26,Sandy,watermelon,89,52,22,,2495000
25.41864,81.12123,19.81,Sandy,watermelon,113,46,19,,2495000
26.26029,86.14586,23.59,Sandy,watermelon,97,50,22,,2495000
24.90124,87.20773,18.64,Sandy,watermelon,117,50,30,,2495000
24.84741,89.20455,23.87,Sandy,watermelon,90,52,14,,2495000
26.98213,86.70068,17.17,Sandy,watermelon,104,47,23,,2495000
26.90436,86.25426,23.9,Sandy,watermelon,81,45,16,,2495000
25.86475,86.67468,16.47,Sandy,watermelon,88,47,5,,2495000
26.70608,81.1415,20.6,Sandy,watermelon,92,45,7,,2495000
26.44019,80.91934,19.13,Sandy,watermelon,81,50,18,,2495000
26.28344,84.42479,20.31,Sandy,watermelon,111,55,5,,2495000
26.84366,83.8504,16.09,Sandy,watermelon,108,51,23,,2495000
26.03967,83.98624,17.55,Sandy,watermelon,113,50,30,,2495000
24.92995,85.00802,19.5,Sandy,watermelon,83,53,10,,2495000
25.50737,84.2434,17.68,Sandy,watermelon,101,51,11,,2495000
25.44384,87.93923,23.01,Sandy,watermelon,114,55,21,,2495000
26.12589,86.55079,16.28,Sandy,watermelon,99,45,6,,2495000
25.10475,87.52676,23.71,Sandy,watermelon,92,55,20,,2495000
26.27521,86.6325,21.75,Sandy,watermelon,92,48,7,,2495000
26.27062,83.09195,18.71,Sandy,watermelon,91,55,24,,2495000
26.73691,87.8243,18.99,Sandy,watermelon,110,54,21,,2495000
25.04747,85.56673,22.69,Sandy,watermelon,112,51,25,,2495000
24.69369,85.56968,19.6,Sandy,watermelon,89,54,25,,2495000
24.54357,84.60808,16.8,Sandy,watermelon,100,53,10,,2495000
25.89762,81.96665,21.8,Sandy,watermelon,83,54,22,,2495000
26.63331,84.31757,22.53,Sandy,watermelon,95,50,14,,2495000
25.35795,80.45846,19.09,Sandy,watermelon,119,49,30,,2495000
25.28785,89.63668,23.31,Sandy,watermelon,97,47,12,,2495000
26.63839,84.69547,19.33,Sandy,watermelon,110,45,7,,2495000
25.33104,84.30534,16.61,Sandy,watermelon,96,50,18,,2495000
26.8975,83.89241,17.59,Sandy,watermelon,83,55,23,,2495000
26.98604,89.41385,23.42,Sandy,watermelon,120,47,24,,2495000
27.57827,94.11878,11.23,Sandy,muskmelon,115,55,17,,14000
27.82055,93.03555,10.53,Sandy,muskmelon,114,48,27,,14000
29.0991,94.22238,9.01,Sandy,muskmelon,101,52,25,,14000
28.04944,90.83131,8.3,Sandy,muskmelon,118,52,18,,14000
29.91691,94.55696,11.26,Sandy,muskmelon,95,45,26,,14000
29.86896,93.25103,10.5,Sandy,muskmelon,81,49,25,,14000
29.17221,92.21405,8.52,Sandy,muskmelon,117,53,24,,14000
29.24909,90.06998,10.37,Sandy,muskmelon,114,51,30,,14000
27.76317,90.35568,10.09,Sandy,muskmelon,113,52,6,,14000
28.82629,94.26765,10.5,Sandy,muskmelon,108,52,26,,14000
28.5238,92.09688,11.95,Sandy,muskmelon,81,48,30,,14000
29.06785,90.97686,11.65,Sandy,muskmelon,115,52,9,,14000
29.08418,90.73892,10.13,Sandy,muskmelon,83,45,7,,14000
28.47091,94.79453,8.43,Sandy,muskmelon,84,55,21,,14000
28.27974,90.38971,8.64,Sandy,muskmelon,109,45,26,,14000
28.47213,91.21322,8.35,Sandy,muskmelon,95,55,27,,14000
29.68847,94.30112,10.74,Sandy,muskmelon,119,55,5,,14000
27.02415,91.66738,8.5,Sandy,muskmelon,110,51,14,,14000
29.09588,94.16748,10.68,Sandy,muskmelon,82,48,18,,14000
29.69239,92.58863,11.64,Sandy,muskmelon,87,48,14,,14000
28.20619,92.86799,11.51,Sandy,muskmelon,85,53,9,,14000
29.05248,93.92218,9.47,Sandy,muskmelon,100,53,6,,14000
29.5724,93.6187,11.03,Sandy,muskmelon,107,46,12,,14000
29.10968,92.43511,11.18,Sandy,muskmelon,91,47,13,,14000
28.20481,92.9144,8.14,Sandy,muskmelon,102,50,25,,14000
29.11859,92.12543,9.81,Sandy,muskmelon,117,53,25,,14000
29.62801,90.10052,9.48,Sandy,muskmelon,85,52,21,,14000
29.81197,90.36881,9.08,Sandy,muskmelon,104,55,25,,14000
27.72338,90.93898,9.13,Sandy,muskmelon,102,54,24,,14000
29.26093,92.92368,11.48,Sandy,muskmelon,116,50,25,,14000
29.72791,94.29753,10.61,Sandy,muskmelon,100,48,17,,14000
28.91106,90.78414,9.38,Sandy,muskmelon,110,54,25,,14000
28.96361,93.88482,9.42,Sandy,muskmelon,104,51,25,,14000
28.59052,91.33617,11.78,Sandy,muskmelon,107,54,11,,14000
27.33898,90.69759,11.48,Sandy,muskmelon,98,52,26,,14000
29.90416,90.75284,10.15,Sandy,muskmelon,88,52,17,,14000
27.42712,90.02696,8.7,Sandy,muskmelon,87,46,25,,14000
29.55658,90.70937,11.35,Sandy,muskmelon,120,46,8,,14000
29.84071,93.76313,9.31,Sandy,muskmelon,95,46,13,,14000
28.53546,91.72743,10.05,Sandy,muskmelon,108,47,22,,14000
27.11535,94.86908,10.61,Sandy,muskmelon,82,52,13,,14000
27.84493,91.60667,10.59,Sandy,muskmelon,120,55,23,,14000
29.03157,91.82173,9.98,Sandy,muskmelon,110,47,22,,14000
27.82424,90.56699,8.48,Sandy,muskmelon,95,45,23,,14000
27.72653,92.00688,8.08,Sandy,muskmelon,106,49,10,,14000
28.69708,94.3076,8.89,Sandy,muskmelon,99,52,12,,14000
29.7302,90.97016,8.2,Sandy,muskmelon,106,51,20,,14000
29.54097,92.91778,8.79,Sandy,muskmelon,83,53,11,,14000
28.80312,91.78337,10.07,Sandy,muskmelon,117,55,19,,14000
27.29036,90.5333,9.4,Sandy,muskmelon,98,49,26,,14000
27.46584,94.87679,10.91,Sandy,muskmelon,113,48,20,,14000
29.49401,94.72981,10.52,Sandy,muskmelon,101,47,17,,14000
27.79162,92.51055,10.74,Sandy,muskmelon,98,45,7,,14000
29.12534,91.52291,8.76,Sandy,muskmelon,93,48,22,,14000
27.93114,93.56161,8.26,Sandy,muskmelon,95,47,21,,14000
29.45772,92.12535,8.3,Sandy,muskmelon,109,48,12,,14000
27.96872,92.17445,11.58,Sandy,muskmelon,118,47,12,,14000
29.48883,91.07574,10.41,Sandy,muskmelon,100,49,14,,14000
29.47156,90.7707,11.5,Sandy,muskmelon,89,47,9,,14000
27.07673,90.14363,9.78,Sandy,muskmelon,95,46,16,,14000
27.30009,90.80015,10.04,Sandy,muskmelon,95,45,7,,14000
29.82729,90.79007,9.14,Sandy,muskmelon,87,45,6,,14000
29.93061,93.22981,9.74,Sandy,muskmelon,93,50,20,,14000
29.94349,93.90741,8.16,Sandy,muskmelon,84,49,29,,14000
28.03306,91.47356,8.47,Sandy,muskmelon,111,47,5,,14000
29.88431,94.03711,8.4,Sandy,muskmelon,111,52,5,,14000
27.70584,92.91186,8.82,Sandy,muskmelon,111,54,15,,14000
29.78714,94.65344,11.15,Sandy,muskmelon,89,47,11,,14000
28.5782,92.86597,11.04,Sandy,muskmelon,110,48,15,,14000
29.4807,90.33699,10.41,Sandy,muskmelon,95,52,30,,14000
27.51492,94.96219,8.41,Sandy,muskmelon,115,52,12,,14000
28.05458,94.81637,8.74,Sandy,muskmelon,120,50,25,,14000
29.03167,93.12603,9.66,Sandy,muskmelon,102,45,11,,14000
28.58546,91.89217,10.75,Sandy,muskmelon,94,55,5,,14000
27.08808,93.42402,10.13,Sandy,muskmelon,84,46,18,,14000
27.99612,90.8466,8.65,Sandy,muskmelon,107,54,22,,14000
27.87317,91.1485,9.62,Sandy,muskmelon,80,52,18,,14000
28.96587,90.71833,8.9,Sandy,muskmelon,86,45,18,,14000
28.87726,92.4884,9.78,Sandy,muskmelon,113,48,28,,14000
29.17052,94.1979,8.83,Sandy,muskmelon,115,53,18,,14000
29.34034,90.01506,8.58,Sandy,muskmelon,82,54,20,,14000
29.07265,91.91533,11.53,Sandy,muskmelon,98,47,22,,14000
28.68276,92.50969,11.64,Sandy,muskmelon,117,54,25,,14000
28.92706,91.39357,9.28,Sandy,muskmelon,83,49,15,,14000
27.99902,91.64193,9.31,Sandy,muskmelon,120,51,16,,14000
27.5935,91.79743,9.94,Sandy,muskmelon,111,50,5,,14000
29.87331,90.60932,9.88,Sandy,muskmelon,85,47,21,,14000
28.55852,90.45773,10.91,Sandy,muskmelon,90,54,23,,14000
29.19379,91.46241,10.59,Sandy,muskmelon,99,55,29,,14000
27.98781,92.78226,10.86,Sandy,muskmelon,102,47,11,,14000
28.05381,91.81759,8.31,Sandy,muskmelon,80,51,18,,14000
27.35063,94.2912,10.88,Sandy,muskmelon,87,52,21,,14000
29.34081,94.55135,11.29,Sandy,muskmelon,114,52,8,,14000
28.61475,94.22253,11.59,Sandy,muskmelon,99,46,6,,14000
27.04864,91.34685,10.03,Sandy,muskmelon,89,50,25,,14000
29.52753,94.57459,8.45,Sandy,muskmelon,96,55,13,,14000
28.50416,93.46806,9.68,Sandy,muskmelon,82,47,26,,14000
28.89579,94.78993,9.21,Sandy,muskmelon,106,52,21,,14000
27.04927,91.38217,9.46,Sandy,muskmelon,90,52,15,,14000
28.96018,91.69532,9.9,Sandy,muskmelon,106,54,16,,14000
22.75089,90.69489,44.17,Loamy,apple,24,196,128,,2589000
23.8494,94.34815,45.62,Loamy,apple,7,197,144,,2589000
22.60801,94.58901,46.42,Loamy,apple,14,205,128,,2589000
21.18667,91.13436,48.89,Loamy,apple,8,201,120,,2589000
23.41045,91.69913,46.43,Loamy,apple,20,201,129,,2589000
22.86007,93.1286,47.09,Loamy,apple,32,204,137,,2589000
22.48403,93.40819,42.22,Loamy,apple,27,205,139,,2589000
22.02775,92.96129,48.45,Loamy,apple,0,205,123,,2589000
21.91191,91.68748,46.83,Loamy,apple,22,196,144,,2589000
23.71059,93.27392,45.07,Loamy,apple,1,199,124,,2589000
21.37785,92.72044,42.46,Loamy,apple,30,197,122,,2589000
22.84853,94.3213,49.44,Loamy,apple,29,196,121,,2589000
23.10943,92.79631,43.27,Loamy,apple,13,204,126,,2589000
23.25231,94.54128,42.14,Loamy,apple,9,199,139,,2589000
23.67288,90.49356,41.69,Loamy,apple,0,200,133,,2589000
23.76882,90.5981,40.91,Loamy,apple,30,199,143,,2589000
23.34386,91.47685,41.77,Loamy,apple,36,198,140,,2589000
22.63946,90.18452,43.34,Loamy,apple,37,199,137,,2589000
22.45697,94.76285,45.94,Loamy,apple,33,203,121,,2589000
22.96388,93.58066,41.86,Loamy,apple,7,195,144,,2589000
21.07273,93.56586,43.15,Loamy,apple,35,205,128,,2589000
22.44075,92.70785,48.6,Loamy,apple,29,198,128,,2589000
22.71271,90.45262,43.95,Loamy,apple,2,196,143,,2589000
21.70417,93.44006,46.07,Loamy,apple,34,198,140,,2589000
22.43325,92.48668,47.64,Loamy,apple,29,204,144,,2589000
21.25941,92.84416,43.63,Loamy,apple,32,203,141,,2589000
22.92157,94.89613,42.28,Loamy,apple,13,197,144,,2589000
22.81213,91.51862,43.14,Loamy,apple,25,198,143,,2589000
21.12152,90.68788,41.12,Loamy,apple,9,200,137,,2589000
21.11479,90.31529,41.8,Loamy,apple,6,198,144,,2589000
23.59997,90.97598,42.87,Loamy,apple,37,196,126,,2589000
23.12653,94.71203,43.45,Loamy,apple,2,203,120,,2589000
22.98459,93.32045,48.88,Loamy,apple,11,197,143,,2589000
22.12659,90.97818,41.82,Loamy,apple,10,201,141,,2589000
22.5378,91.48136,40.74,Loamy,apple,24,202,142,,2589000
22.49095,91.70293,49.76,Loamy,apple,23,195,138,,2589000
22.35548,94.47812,46.69,Loamy,apple,18,204,125,,2589000
22.20701,93.50574,48.06,Loamy,apple,13,196,121,,2589000
22.44517,94.73764,42.87,Loamy,apple,26,202,122,,2589000
22.76643,92.12439,48.17,Loamy,apple,28,202,123,,2589000
22.19109,90.02575,44.93,Loamy,apple,26,201,121,,2589000
23.61192,91.70294,49.44,Loamy,apple,21,196,137,,2589000
23.86087,94.92048,42.01,Loamy,apple,21,198,135,,2589000
21.42177,92.62665,41.12,Loamy,apple,5,205,144,,2589000
22.36629,90.78572,49.99,Loamy,apple,2,205,123,,2589000
23.99686,91.61002,47.04,Loamy,apple,15,199,133,,2589000
21.8013,92.73447,48.02,Loamy,apple,31,198,130,,2589000
23.80436,92.80442,40.25,Loamy,apple,25,200,143,,2589000
23.71475,91.53331,48.76,Loamy,apple,16,204,143,,2589000
23.34467,90.37981,45.16,Loamy,apple,19,202,122,,2589000
22.31254,90.03577,45.23,Loamy,apple,10,196,125,,2589000
23.50201,92.21084,43.19,Loamy,apple,20,202,139,,2589000
23.4626,91.45665,44.71,Loamy,apple,28,198,123,,2589000
23.06204,92.39544,45.9,Loamy,apple,28,200,136,,2589000
22.47421,91.2276,49.69,Loamy,apple,2,199,131,,2589000
22.6978,92.82223,42.02,Loamy,apple,2,197,140,,2589000
23.66682,93.90191,42.16,Loamy,apple,27,201,138,,2589000
22.5005,92.45878,40.37,Loamy,apple,30,204,127,,2589000
23.83054,90.84422,43.84,Loamy,apple,32,203,145,,2589000
23.64142,93.74461,46.68,Loamy,apple,29,205,139,,2589000
21.41364,92.99125,47.36,Loamy,apple,26,195,126,,2589000
22.85267,94.57646,47.01,Loamy,apple,40,202,136,,2589000
22.98208,93.84505,43.83,Loamy,apple,6,200,124,,2589000
21.1991,90.80819,41.47,Loamy,apple,35,200,138,,2589000
23.87192,90.49939,41.22,Loamy,apple,17,196,136,,2589000
21.03653,94.3392,45.9,Loamy,apple,33,205,134,,2589000
22.61712,93.51978,46.77,Loamy,apple,16,197,143,,2589000
21.45279,90.74532,46.68,Loamy,apple,27,200,120,,2589000
22.81228,92.12992,43.74,Loamy,apple,29,205,145,,2589000
21.98142,91.12719,46.19,Loamy,apple,3,197,141,,2589000
22.52709,92.5478,46.15,Loamy,apple,15,204,123,,2589000
22.35629,91.9236,43.11,Loamy,apple,5,195,136,,2589000
21.19852,92.15595,42.34,Loamy,apple,10,204,136,,2589000
23.88125,93.45068,41.96,Loamy,apple,7,195,141,,2589000
22.78234,94.36804,48.86,Loamy,apple,2,201,129,,2589000
22.19055,92.43764,48.66,Loamy,apple,29,197,138,,2589000
22.9143,90.70476,47.44,Loamy,apple,30,200,137,,2589000
23.08951,90.22507,43.29,Loamy,apple,29,204,132,,2589000
21.72485,92.83976,48.68,Loamy,apple,14,197,139,,2589000
22.44308,91.59234,41.02,Loamy,apple,18,203,125,,2589000
21.13161,91.9577,49.02,Loamy,apple,33,204,143,,2589000
22.71751,92.2548,42.81,Loamy,apple,40,196,144,,2589000
23.75033,92.8816,47.06,Loamy,apple,9,197,143,,2589000
23.76122,93.66164,40.33,Loamy,apple,38,203,135,,2589000
22.13451,94.67696,45.17,Loamy,apple,28,196,130,,2589000
21.17089,90.2373,49.46,Loamy,apple,35,203,142,,2589000
22.36238,91.15762,47.47,Loamy,apple,12,205,129,,2589000
22.77857,92.70124,45.51,Loamy,apple,1,203,135,,2589000
21.22503,90.09878,45.59,Loamy,apple,0,205,145,,2589000
23.15791,90.34397,44.29,Loamy,apple,31,201,121,,2589000
22.42776,93.91722,41.09,Loamy,apple,35,203,131,,2589000
23.64083,90.95258,46.7,Loamy,apple,29,195,140,,2589000
22.29423,90.69034,49.1,Loamy,apple,33,198,138,,2589000
23.35225,90.90055,45.22,Loamy,apple,14,197,140,,2589000
22.03912,94.58076,44.39,Loamy,apple,35,195,145,,2589000
23.80594,92.48879,47.85,Loamy,apple,40,197,120,,2589000
22.31944,90.85174,40.05,Loamy,apple,25,198,132,,2589000
22.14464,93.82567,48.25,Loamy,apple,31,196,137,,2589000
23.65168,94.50529,46.14,Loamy,apple,36,196,144,,2589000
22.16939,90.27186,49.79,Loamy,apple,10,197,140,,2589000
15.78144,92.51078,47.61,Red,orange,22,12,30,,10200000
26.03097,91.50819,40.51,Red,orange,37,13,6,,10200000
13.36051,91.35608,44.49,Red,orange,27,6,13,,10200000
18.87958,92.04304,45.87,Red,orange,7,9,16,,10200000
29.47742,91.57803,44.47,Red,orange,20,9,7,,10200000
28.06903,92.91487,45.65,Red,orange,26,10,27,,10200000
25.66901,92.04671,45.02,Red,orange,5,15,23,,10200000
29.77149,92.0072,45.77,Red,orange,0,14,18,,10200000
30.55473,90.90344,42.43,Red,orange,39,14,24,,10200000
23.96148,90.26408,41.08,Red,orange,13,6,23,,10200000
23.9829,91.54731,47.4,Red,orange,21,15,17,,10200000
25.26053,90.31154,46.95,Red,orange,33,8,12,,10200000
31.08369,90.14363,43.88,Red,orange,6,12,9,,10200000
14.78003,91.22062,40.08,Red,orange,19,10,7,,10200000
26.56608,94.4524,46.55,Red,orange,24,6,18,,10200000
24.85903,94.39,44.71,Red,orange,9,8,11,,10200000
34.51465,93.63813,41.43,Red,orange,31,7,8,,10200000
24.12189,90.72352,41.13,Red,orange,22,5,17,,10200000
23.8534,90.10523,41.57,Red,orange,13,8,5,,10200000
24.60298,91.28409,44.52,Red,orange,16,9,8,,10200000
15.63211,94.25966,40.59,Red,orange,4,6,13,,10200000
19.33517,91.97979,46.58,Red,orange,0,14,25,,10200000
28.26205,91.98317,42.09,Red,orange,8,10,7,,10200000
22.67594,93.36349,44.13,Red,orange,4,5,23,,10200000
21.032,92.9642,44.27,Red,orange,33,8,14,,10200000
33.23453,91.06054,46.31,Red,orange,30,15,7,,10200000
22.30319,92.15987,46.95,Red,orange,21,12,29,,10200000
11.50323,94.89332,46.23,Red,orange,11,5,14,,10200000
14.3432,94.35735,44.09,Red,orange,9,15,8,,10200000
33.1057,93.48447,47.67,Red,orange,5,14,18,,10200000
30.49184,90.45829,45.33,Red,orange,29,14,25,,10200000
30.25578,92.03273,46.69,Red,orange,33,15,12,,10200000
12.22816,90.26457,43.37,Red,orange,8,6,16,,10200000
10.01081,90.22399,47.76,Red,orange,15,8,14,,10200000
22.79197,90.60902,46.6,Red,orange,16,8,7,,10200000
20.18432,90.65458,46.73,Red,orange,0,7,12,,10200000
30.7212,94.01332,42.72,Red,orange,5,6,25,,10200000
24.35591,92.39652,47.88,Red,orange,6,11,8,,10200000
21.21307,91.35349,45.19,Red,orange,10,5,5,,10200000
10.7869,91.38412,47.01,Red,orange,1,6,17,,10200000
11.89926,91.34664,41.43,Red,orange,1,10,30,,10200000
22.56664,93.37489,43.94,Red,orange,0,15,23,,10200000
18.86883,93.24688,47.76,Red,orange,24,9,27,,10200000
17.34084,93.04897,45.09,Red,orange,36,13,11,,10200000
34.90665,92.8782,40.88,Red,orange,40,8,21,,10200000
24.5361,91.90997,46.39,Red,orange,40,6,22,,10200000
13.83773,91.7478,43.19,Red,orange,32,13,18,,10200000
22.3551,93.52212,40.61,Red,orange,9,10,10,,10200000
34.74005,93.12317,40.08,Red,orange,13,8,16,,10200000
11.54786,94.14861,43.53,Red,orange,15,11,9,,10200000
23.13339,91.9467,41.77,Red,orange,29,5,11,,10200000
29.98365,94.5524,46.14,Red,orange,1,9,15,,10200000
20.87947,90.93756,40.98,Red,orange,18,11,5,,10200000
17.24945,91.13773,45,Red,orange,14,9,22,,10200000
15.83389,91.68294,43.9,Red,orange,33,7,15,,10200000
23.01014,91.11764,45.07,Red,orange,4,7,6,,10200000
16.39624,92.18152,41.18,Red,orange,17,14,16,,10200000
24.45133,93.10528,43.79,Red,orange,12,10,20,,10200000
31.87859,91.15248,42.14,Red,orange,34,8,29,,10200000
31.3492,91.48248,43.66,Red,orange,39,10,28,,10200000
18.05142,90.0397,44.71,Red,orange,31,12,25,,10200000
30.84835,92.86774,42.97,Red,orange,12,8,6,,10200000
22.45617,91.52782,47.2,Red,orange,12,13,29,,10200000
13.70319,90.95589,42.52,Red,orange,26,11,11,,10200000
20.48955,93.72485,44.74,Red,orange,19,15,24,,10200000
13.20844,94.02769,42.51,Red,orange,39,9,21,,10200000
32.31944,93.67805,47.05,Red,orange,16,13,29,,10200000
20.68185,90.91511,43.9,Red,orange,36,13,29,,10200000
31.52676,90.50622,45.25,Red,orange,37,12,23,,10200000
